Energy_MeV,Sr90_ProbabilityDensity,Y90_ProbabilityDensity,Total_ProbabilityDensity
0.360003003003003,1.6839368915791262,0.5123455107546605,2.196282402333787
0.36230430430430427,1.6616371562632084,0.5134181425494064,2.175055298812615
0.36460560560560556,1.6390966981443904,0.5144847294465725,2.153581427590963
0.36690690690690686,1.616320159824042,0.5155452839536891,2.1318654437777314
0.3692082082082082,1.5933124184126906,0.516599818702367,2.109912237115058
0.3715095095095095,1.5700785897092906,0.5176483464455208,2.0877269361548114
0.3738108108108108,1.5466240324081892,0.5186908800546335,2.0653149124628225
0.3761121121121121,1.5229543523337408,0.5197274325170593,2.0426817848508003
0.3784134134134134,1.4990754067025962,0.5207580169333593,2.0198334236359554
0.3807147147147147,1.4749933084136355,0.5217826465146777,1.9967759549283133
0.383016016016016,1.450714430365555,0.522801334580146,1.973515764945701
0.3853173173173173,1.4262454098020971,0.5238140945543249,1.950059504356422
0.38761861861861857,1.4015931526849117,0.524820939964674,1.9264140926495856
0.38991991991991987,1.3767648380940505,0.5258218844390535,1.902586722533104
0.3922212212212212,1.35176792265608,0.5268169417032562,1.8785848643593361
0.3945225225225225,1.326610144999828,0.5278061255785655,1.8544162705783935
0.3968238238238238,1.3012995302397317,0.5287894499793436,1.8300889802190752
0.3991251251251251,1.275844394486814,0.5297669289106443,1.8056113233974584
0.4014264264264264,1.25025334938725,0.5307385764658527,1.7809919258531028
0.4037277277277277,1.2245353066885523,0.5317044068243494,1.7562397135129015
0.406029029029029,1.198699482833358,0.5326644342491994,1.7313639170825574
0.4083303303303303,1.1727554035808012,0.5336186730848644,1.7063740766656657
0.4106316316316316,1.1467129086555,0.5345671377549379,1.6812800464104378
0.41293293293293293,1.12058215642412,0.5355098427599028,1.6560919991840228
0.4152342342342342,1.0943736285995425,0.5364468026749095,1.630820431274452
0.4175355355355355,1.068098134972609,0.5373780321475782,1.6054761671201874
0.4198368368368368,1.0417668181714679,0.538303545895817,1.5800703640672848
0.4221381381381381,1.0153911584484867,0.5392233587056635,1.55461451715415
0.4244394394394394,0.9889829784947641,0.540137485429146,1.5291204639239102
0.4267407407407407,0.962554448282221,0.54104594098216,1.503600389264381
0.429042042042042,0.9361180899332585,0.5419487403423684,1.478066830275627
0.4313433433433433,0.9096867826180159,0.5428458985471155,1.4525326811651316
0.43364464464464464,0.883273767479185,0.5437374306913613,1.4270111981705462
0.43594594594594593,0.8568926525844184,0.5446233519256316,1.40151600451005
0.43824724724724723,0.8305574179063053,0.5455036774539856,1.376061095360291
0.4405485485485485,0.8042824203299197,0.5463784225320009,1.3506608428619207
0.4428498498498498,0.7780823986879465,0.5472476024647729,1.3253300011527194
0.4451511511511511,0.7519724788233828,0.5481112326049318,1.3000837114283146
0.4474524524524524,0.7259681786798091,0.5489693283506752,1.2749375070304843
0.4497537537537537,0.7000854134192315,0.5498219051438133,1.2499073185630447
0.452055055055055,0.6743405005674934,0.5506689784678344,1.2250094790353279
0.45435635635635635,0.6487501651872639,0.5515105638459782,1.200260729033242
0.45665765765765765,0.6233315450785973,0.5523466768393309,1.1756782219179283
0.45895895895895894,0.5981021960070559,0.5531773330449297,1.1512795290519855
0.46126026026026024,0.5730800969594065,0.5540025480938828,1.1270826450532894
0.46356156156156153,0.5482836554268897,0.5548223376495028,1.1031059930763925
0.4658628628628628,0.5237317127160527,0.555636717405456,1.0793684301215087
0.4681641641641641,0.4994435492871618,0.5564457030839203,1.055889252371082
0.4704654654654654,0.4754388901201725,0.5572493104337624,1.0326882005539348
0.4727667667667667,0.45173791010827485,0.5580475552287244,1.0097854653369993
0.47506806806806806,0.4283612394790067,0.5588404532656218,0.9872016927446285
0.47736936936936936,0.4053299692429438,0.5596280203625594,0.9649579896055032
0.47967067067067065,0.3826656566699459,0.5604102723571547,0.9430759290271006
0.48197197197197195,0.3603903307929816,0.5611872251047766,0.9215775558977581
0.48427327327327324,0.3385264979395205,0.5619588944767958,0.9004853924163163
0.48657457457457454,0.31709714729049526,0.5627252963588472,0.8798224436493425
0.48887587587587583,0.29612575646683437,0.5634864466491032,0.8596122031159376
0.4911771771771771,0.2756362971435639,0.5642423612565617,0.8398786584001257
0.4934784784784784,0.25565324069147577,0.564993056099343,0.8206462967908188
0.4957797797797798,0.23620156384637253,0.5657385471030006,0.8019401109493731
0.49808108108108107,0.2173067544058828,0.5664788501988416,0.7837856046047244
0.5003823823823823,0.19899481695384155,0.56721398132226,0.7662087982761016
0.5026836836836837,0.18129227861224442,0.5679439564110821,0.7492362350233265
0.5049849849849849,0.16422619482077513,0.5686687914039197,0.7328949862246948
0.5072862862862862,0.147824155143902,0.5693885022385389,0.7172126573824409
0.5095875875875876,0.13211428910554918,0.5701031048502371,0.7022173939557863
0.5118888888888888,0.11712527205133642,0.5708126151702331,0.6879378872215695
0.5141901901901902,0.10288633103839115,0.5715170491240648,0.6744033801624559
0.5164914914914914,0.08942725075273586,0.5722164226300025,0.6616436733827383
0.5187927927927928,0.07677837945425162,0.572910751597469,0.6496891310517205
0.521094094094094,0.06497063494920251,0.5736000519254731,0.6385706868746757
0.5233953953953954,0.05403551059034717,0.5742843395010515,0.6283198500913987
0.5256966966966966,0.044005081304617055,0.5749636301977246,0.6189687115023417
0.527997997997998,0.034912009648369574,0.5756379398739586,0.6105499495223282
0.5302992992992993,0.026789551890220097,0.5763072843716419,0.6030968362618621
0.5326006006006005,0.01967156412143973,0.5769716795145707,0.5966432436360105
0.5349019019019019,0.013592508393936813,0.5776311411069444,0.5912236495008811
0.5372032032032031,0.008587458885812567,0.5782856849318716,0.5868731438176842
0.5395045045045045,0.00469210809448476,0.5789353267498879,0.5836274348443726
0.5418058058058057,0.0019427730574002934,0.5795800822974815,0.5815228553548818
0.5441071071071071,0.0003764016003122005,0.5802199672856322,0.5805963688859443
0.5464084084084083,0.0,0.5808549973983568,0.5808549973983568
0.5487097097097097,0.0,0.5814851882912694,0.5814851882912694
0.551011011011011,0.0,0.5821105555901465,0.5821105555901465
0.5533123123123123,0.0,0.5827311148895069,0.5827311148895069
0.5556136136136136,0.0,0.5833468817512004,0.5833468817512004
0.5579149149149149,0.0,0.5839578717030036,0.5839578717030036
0.5602162162162162,0.0,0.5845641002372309,0.5845641002372309
0.5625175175175174,0.0,0.5851655828093509,0.5851655828093509
0.5648188188188188,0.0,0.5857623348366158,0.5857623348366158
0.56712012012012,0.0,0.5863543716966997,0.5863543716966997
0.5694214214214214,0.0,0.5869417087263455,0.5869417087263455
0.5717227227227227,0.0,0.5875243612200263,0.5875243612200263
0.574024024024024,0.0,0.5881023444286094,0.5881023444286094
0.5763253253253253,0.0,0.5886756735580383,0.5886756735580383
0.5786266266266266,0.0,0.5892443637680175,0.5892443637680175
0.5809279279279279,0.0,0.5898084301707127,0.5898084301707127
0.5832292292292292,0.0,0.5903678878294571,0.5903678878294571
0.5855305305305305,0.0,0.5909227517574689,0.5909227517574689
0.5878318318318317,0.0,0.59147303691658,0.59147303691658
0.5901331331331331,0.0,0.5920187582159713,0.5920187582159713
0.5924344344344344,0.0,0.5925599305109214,0.5925599305109214
0.5947357357357357,0.0,0.5930965686015617,0.5930965686015617
0.597037037037037,0.0,0.5936286872316449,0.5936286872316449
0.5993383383383383,0.0,0.5941563010873192,0.5941563010873192
0.6016396396396396,0.0,0.5946794247959161,0.5946794247959161
0.6039409409409409,0.0,0.5951980729247449,0.5951980729247449
0.6062422422422422,0.0,0.5957122599798992,0.5957122599798992
0.6085435435435435,0.0,0.5962220004050717,0.5962220004050717
0.6108448448448448,0.0,0.5967273085803799,0.5967273085803799
0.6131461461461462,0.0,0.5972281988211988,0.5972281988211988
0.6154474474474474,0.0,0.5977246853770093,0.5977246853770093
0.6177487487487487,0.0,0.5982167824302476,0.5982167824302476
0.62005005005005,0.0,0.5987045040951723,0.5987045040951723
0.6223513513513513,0.0,0.5991878644167378,0.5991878644167378
0.6246526526526526,0.0,0.5996668773694753,0.5996668773694753
0.6269539539539539,0.0,0.6001415568563885,0.6001415568563885
0.6292552552552552,0.0,0.6006119167078547,0.6006119167078547
0.6315565565565565,0.0,0.601077970680537,0.601077970680537
0.6338578578578579,0.0,0.6015397324563072,0.6015397324563072
0.6361591591591591,0.0,0.6019972156411768,0.6019972156411768
0.6384604604604605,0.0,0.6024504337642383,0.6024504337642383
0.6407617617617617,0.0,0.6028994002766167,0.6028994002766167
0.643063063063063,0.0,0.6033441285504303,0.6033441285504303
0.6453643643643643,0.0,0.6037846318777598,0.6037846318777598
0.6476656656656656,0.0,0.6042209234696299,0.6042209234696299
0.6499669669669669,0.0,0.6046530164549981,0.6046530164549981
0.6522682682682682,0.0,0.6050809238797535,0.6050809238797535
0.6545695695695696,0.0,0.605504658705728,0.605504658705728
0.6568708708708708,0.0,0.605924233809712,0.605924233809712
0.6591721721721722,0.0,0.6063396619824852,0.6063396619824852
0.6614734734734734,0.0,0.6067509559278528,0.6067509559278528
0.6637747747747748,0.0,0.6071581282616946,0.6071581282616946
0.666076076076076,0.0,0.6075611915110215,0.6075611915110215
0.6683773773773773,0.0,0.6079601581130425,0.6079601581130425
0.6706786786786786,0.0,0.6083550404142408,0.6083550404142408
0.6729799799799799,0.0,0.608745850669462,0.608745850669462
0.6752812812812813,0.0,0.6091326010410081,0.6091326010410081
0.6775825825825825,0.0,0.6095153035977435,0.6095153035977435
0.6798838838838839,0.0,0.6098939703142111,0.6098939703142111
0.6821851851851851,0.0,0.6102686130697562,0.6102686130697562
0.6844864864864865,0.0,0.6106392436476623,0.6106392436476623
0.6867877877877877,0.0,0.6110058737342938,0.6110058737342938
0.6890890890890891,0.0,0.6113685149182513,0.6113685149182513
0.6913903903903903,0.0,0.6117271786895345,0.6117271786895345
0.6936916916916916,0.0,0.612081876438716,0.612081876438716
0.695992992992993,0.0,0.6124326194561235,0.6124326194561235
0.6982942942942942,0.0,0.6127794189310328,0.6127794189310328
0.7005955955955956,0.0,0.6131222859508705,0.6131222859508705
0.7028968968968968,0.0,0.6134612315004251,0.6134612315004251
0.7051981981981982,0.0,0.6137962664610693,0.6137962664610693
0.7074994994994994,0.0,0.6141274016099914,0.6141274016099914
0.7098008008008008,0.0,0.6144546476194355,0.6144546476194355
0.712102102102102,0.0,0.6147780150559528,0.6147780150559528
0.7144034034034034,0.0,0.6150975143796619,0.6150975143796619
0.7167047047047047,0.0,0.615413155943519,0.615413155943519
0.719006006006006,0.0,0.6157249499925973,0.6157249499925973
0.7213073073073073,0.0,0.6160329066633758,0.6160329066633758
0.7236086086086085,0.0,0.6163370359830405,0.6163370359830405
0.7259099099099099,0.0,0.6166373478687903,0.6166373478687903
0.7282112112112111,0.0,0.6169338521271586,0.6169338521271586
0.7305125125125125,0.0,0.6172265584533391,0.6172265584533391
0.7328138138138137,0.0,0.6175154764305238,0.6175154764305238
0.7351151151151151,0.0,0.617800615529253,0.617800615529253
0.7374164164164164,0.0,0.6180819851067697,0.6180819851067697
0.7397177177177177,0.0,0.6183595944063881,0.6183595944063881
0.742019019019019,0.0,0.6186334525568702,0.6186334525568702
0.7443203203203203,0.0,0.6189035685718118,0.6189035685718118
0.7466216216216216,0.0,0.6191699513490396,0.6191699513490396
0.7489229229229228,0.0,0.619432609670015,0.619432609670015
0.7512242242242242,0.0,0.6196915521992522,0.6196915521992522
0.7535255255255254,0.0,0.6199467874837418,0.6199467874837418
0.7558268268268268,0.0,0.6201983239523863,0.6201983239523863
0.758128128128128,0.0,0.6204461699154448,0.6204461699154448
0.7604294294294294,0.0,0.6206903335639872,0.6206903335639872
0.7627307307307307,0.0,0.6209308229693589,0.6209308229693589
0.765032032032032,0.0,0.6211676460826546,0.6211676460826546
0.7673333333333333,0.0,0.6214008107342014,0.6214008107342014
0.7696346346346346,0.0,0.6216303246330521,0.6216303246330521
0.7719359359359359,0.0,0.6218561953664901,0.6218561953664901
0.7742372372372371,0.0,0.6220784303995387,0.6220784303995387
0.7765385385385385,0.0,0.6222970370744884,0.6222970370744884
0.7788398398398397,0.0,0.6225120226104239,0.6225120226104239
0.7811411411411411,0.0,0.6227233941027711,0.6227233941027711
0.7834424424424424,0.0,0.622931158522846,0.622931158522846
0.7857437437437437,0.0,0.6231353227174159,0.6231353227174159
0.788045045045045,0.0,0.623335893408273,0.623335893408273
0.7903463463463463,0.0,0.6235328771918144,0.6235328771918144
0.7926476476476476,0.0,0.6237262805386312,0.6237262805386312
0.7949489489489489,0.0,0.6239161097931127,0.6239161097931127
0.7972502502502502,0.0,0.6241023711730522,0.6241023711730522
0.7995515515515514,0.0,0.6242850707692715,0.6242850707692715
0.8018528528528528,0.0,0.6244642145452483,0.6244642145452483
